Time(s),Temp(C)
1677.5,219.50
1679.2,219.50
1680.9,219.00
1682.5,219.75
1684.2,219.50
1685.9,219.50
1687.6,219.75
1689.3,219.75
1691.0,219.25
1692.7,219.50
1694.3,219.75
1696.0,219.25
1697.7,219.75
1699.4,220.00
1701.1,219.75
1702.8,219.25
1704.4,219.75
1706.1,220.00
1707.8,219.50
1709.5,220.00
1711.2,220.25
1712.9,220.25
1714.6,220.25
1716.2,219.75
1717.9,220.00
1719.6,220.00
1721.3,220.25
1723.0,220.00
1724.7,219.75
1726.4,220.25
1728.0,219.75
1729.7,220.25
1731.4,220.25
1733.1,220.00
1734.8,220.25
1736.5,220.50
1738.1,220.00
1739.8,220.00
1741.5,220.00
1743.2,220.50
1744.9,220.50
1746.6,220.25
1748.3,220.50
1749.9,220.50
1751.6,220.50
1753.3,220.50
1755.0,220.75
1756.7,220.50
1758.4,220.75
1760.1,220.50
1761.7,220.75
1763.4,221.00
1765.1,220.50
1766.8,220.50
1768.5,220.75
1770.2,220.50
1771.9,221.00
1773.5,221.25
1775.2,221.00
1776.9,220.75
1778.6,221.00
1780.3,221.00
1782.0,221.00
1783.6,221.00
1785.3,221.50
1787.0,221.25
1788.7,221.00
1790.4,221.25
1792.1,220.75
1793.8,221.00
1795.4,221.25
1797.1,220.75
1798.8,221.25
1800.5,221.25
1802.2,221.00
1803.9,220.75
1805.6,221.25
1807.2,221.25
1808.9,221.75
1810.6,221.25
1812.3,221.25
1814.0,221.50
1815.7,221.25
1817.3,221.25
1819.0,221.50
1820.7,221.50
1822.4,221.25
1824.1,221.50
1825.8,221.75
1827.5,221.75
1829.1,222.00
1830.8,221.50
1832.5,221.25
1834.2,221.25
1835.9,221.75
1837.6,221.75
1839.3,221.75
1840.9,222.00
1842.6,221.75
1844.3,221.75
1846.0,221.75
1847.7,221.50
1849.4,221.50
1851.1,222.00
1852.7,221.75
1854.4,221.25
1856.1,222.00
1857.8,222.00
1859.5,222.00
1861.2,221.50
1862.8,222.00
1864.5,221.75
1866.2,222.00
1867.9,222.00
1869.6,222.00
1871.3,222.00
1873.0,222.00
1874.6,221.50
1876.3,221.25
1878.0,221.50
1879.7,222.00
1881.4,221.75
1883.1,222.00
1884.8,221.75
1886.4,222.00
1888.1,222.25
1889.8,222.25
1891.5,222.25
1893.2,222.25
1894.9,222.25
1896.6,222.25
1898.2,222.25
1899.9,222.25
1901.6,222.25
1903.3,222.25
1905.0,222.25
1906.7,222.25
1908.3,222.25
1910.0,221.75
